time,y
0.0,0.020946734072212172
0.05005005005005,-0.3175738832545404
0.1001001001001001,0.3252360052835703
0.1501501501501501,-0.24252153551429617
0.2002002002002002,-0.22898353343843866
0.2502502502502503,0.24531462445038144
0.3003003003003003,0.4310716052474311
0.3503503503503504,0.22027478612869333
0.4004004004004004,0.4761038983856503
0.4504504504504504,0.04953203344065691
0.5005005005005005,1.1563326935631846
0.5505505505505506,0.3606421787332765
0.6006006006006006,0.3796751017123948
0.6506506506506506,0.6879091189911507
0.7007007007007008,0.5698146553832896
0.7507507507507508,0.5335062261668835
0.8008008008008008,0.9779381320253377
0.8508508508508509,0.914429858469698
0.9009009009009008,0.8026818279870296
0.9509509509509512,0.8266390526073446
1.001001001001001,1.102119995978835
1.0510510510510511,1.2024130322403561
1.1011011011011012,1.2398984635991623
1.1511511511511512,1.4249397475702001
1.2012012012012012,0.8232627282111559
1.2512512512512513,1.059763412367895
1.3013013013013013,1.0085505236304455
1.3513513513513515,1.2529041701993886
1.4014014014014016,1.1520617365750154
1.4514514514514516,1.1882122631669902
1.5015015015015016,1.3208793776015957
1.5515515515515517,1.4328257211130462
1.6016016016016017,1.244443675916048
1.6516516516516515,1.0141573883887438
1.7017017017017018,1.0345025137921364
1.7517517517517518,1.3555253118593809
1.8018018018018016,1.1366490078856553
1.851851851851852,1.1097061872257432
1.901901901901902,1.2047444834816896
1.951951951951952,1.095904399472808
2.002002002002002,5.555167848187602
2.052052052052052,1.1003819656831753
2.1021021021021022,0.8679709702309822
2.1521521521521523,0.8377028029176802
2.2022022022022023,0.39779607184239946
2.2522522522522523,0.5285305031650587
2.3023023023023024,0.871323812161563
2.3523523523523524,1.0093256688415007
2.4024024024024024,0.8170351451662281
2.4524524524524525,0.45087785366694877
2.5025025025025025,0.41690980477045014
2.5525525525525525,0.8574275104463756
2.6026026026026026,0.26806916976768175
2.6526526526526526,0.41517156198593613
2.702702702702703,0.5114193277691503
2.752752752752753,0.5916883556733978
2.802802802802803,0.5460605461661917
2.852852852852853,0.007415647891243219
2.902902902902903,0.6045649382049135
2.952952952952953,0.028127644615305425
