time,y
0.0,0.06372226584713699
0.05005005005005005,0.023802336997460996
0.1001001001001001,-0.14834748984513962
0.15015015015015015,-0.003989062174321406
0.2002002002002002,0.43185329201230066
0.2502502502502503,0.47725562210498707
0.3003003003003003,0.46475988440419336
0.3503503503503504,0.46624304959064894
0.4004004004004004,0.8199880943495731
0.45045045045045046,0.6823995592735598
0.5005005005005005,0.19378169941049084
0.5505505505505506,0.4904412358813661
0.6006006006006006,1.1324150685913579
0.6506506506506506,0.9012814416395893
0.7007007007007008,0.4819937988863968
0.7507507507507508,0.60579306572596
0.8008008008008008,0.6403664070736277
0.8508508508508509,0.7221401818450792
0.9009009009009009,0.8635741365624721
0.9509509509509511,0.8709181580590488
1.001001001001001,0.9962476677357702
1.0510510510510511,1.0537604316175035
1.1011011011011012,0.8709989696845318
1.1511511511511512,0.7213997092588922
1.2012012012012012,0.9251594095554313
1.2512512512512513,0.8979239886618425
1.3013013013013013,0.9901691468615419
1.3513513513513515,1.0101997445541495
1.4014014014014016,0.9181995481833918
1.4514514514514516,1.0775981165934967
1.5015015015015016,1.1119310780403795
1.5515515515515517,1.2367422170398819
1.6016016016016017,0.7787825301342366
1.6516516516516517,0.937435464351858
1.7017017017017018,0.7540054485629759
1.7517517517517518,0.5804774340455786
1.8018018018018018,1.1900590119290066
1.8518518518518519,1.0666900058922069
1.9019019019019021,0.7499694847508886
1.9519519519519521,1.0675025454001628
2.002002002002002,1.0994075564450148
2.052052052052052,0.8149956611411716
2.1021021021021022,0.742245003216683
2.1521521521521523,0.8772492513955372
2.2022022022022023,0.9608498652798066
2.2522522522522523,1.1431027147827142
2.3023023023023024,0.5946545137235596
2.3523523523523524,0.45138865056926253
2.4024024024024024,0.5535303666482732
2.4524524524524525,0.6054058195138271
2.5025025025025025,0.6548426939265367
2.5525525525525525,0.3697754454425358
2.6026026026026026,0.43725711615660945
2.6526526526526526,0.37214114657402075
2.702702702702703,0.9757797191311359
2.752752752752753,0.43769114720806374
2.802802802802803,0.30702316352747405
2.852852852852853,0.34722796035817793
2.902902902902903,0.4513240136294904
2.9529529529529532,-0.018018573718916492
3.0030030030030033,-0.12137528327268735
3.0530530530530533,0.04171913863840431
3.1031031031031033,0.09292832649588215
3.1531531531531534,0.030944184159209957
3.2032032032032034,-0.09127329849714841
3.2532532532532534,-0.3151818922336843
3.3033033033033035,0.1769104824175267
3.3533533533533535,-0.33699160455559474
3.4034034034034035,-0.4755198669684807
3.4534534534534536,-0.2739798510092412
3.5035035035035036,-0.18964541805410604
3.5535535535535536,-0.06831024138216063
3.6036036036036037,-0.5265420456970507
3.6536536536536537,-0.6093884232602995
3.7037037037037037,-0.30760375815913343
3.753753753753754,-0.5156235300544896
3.8038038038038042,-0.37725275623975424
3.8538538538538543,-0.995178777926599
3.9039039039039043,-0.572761469019005
3.9539539539539543,-0.7663831907029677
4.004004004004004,-0.8828649380179483
4.054054054054054,-0.8292057970264199
4.104104104104104,-0.9640893685928589
4.1541541541541545,-0.8762538831627134
4.2042042042042045,-0.7986600183130204
4.2542542542542545,-1.0338170487533906
4.3043043043043046,-1.0799871297186077
4.354354354354355,-1.1629696356156392
4.404404404404405,-1.1146944582696787
4.454454454454455,-0.8931531836881841
4.504504504504505,-0.614930473645763
4.554554554554555,-1.1906234330577148
4.604604604604605,-1.1427768805283491
4.654654654654655,-0.6087683408489143
4.704704704704705,-0.969936757381801
4.754754754754755,-0.7294030684092909
4.804804804804805,-0.8636439134332292
4.854854854854855,-0.80313085233546
4.904904904904905,-0.5918499824907458
4.954954954954955,-1.0413474022482694
5.005005005005005,-1.2803747487362056
5.055055055055055,-0.8589187789220329
5.105105105105105,-0.9498667603721681
5.155155155155155,-0.8945394121152723
5.205205205205205,-0.9069205969631772
5.255255255255255,-0.9693188177414863
5.305305305305305,-0.6744527052444492
5.355355355355356,-0.9465811709080024
5.405405405405406,-0.5389546748661056
5.455455455455456,-0.9309983436178112
5.505505505505506,-0.6130247635992945
5.555555555555556,-0.4699474347718499
5.605605605605606,-0.9348595621404382
5.655655655655656,-0.3939623054065883
5.705705705705706,-0.5310769976395769
5.755755755755756,3.447350961142182
5.805805805805806,-0.3614698675265514
5.855855855855856,-0.4313442100446905
5.9059059059059065,-0.39590704696654827
5.9559559559559565,2.5360070787535274
6.0060060060060065,0.005798493769788693
6.056056056056057,-0.09794637424967478
6.106106106106107,-0.35858935455568186
6.156156156156157,0.09697532933201086
6.206206206206207,-0.27490172663470763
6.256256256256257,-0.21704915427167154
6.306306306306307,-0.28209595445933516
6.356356356356357,0.15141431235409408
6.406406406406407,-0.3122921678550692
6.456456456456457,0.1352916772456293
6.506506506506507,0.15700458294232283
6.556556556556557,0.10236758863196091
6.606606606606607,-0.04112147913058639
6.656656656656657,0.46156198296921924
6.706706706706707,0.49271460258119004
6.756756756756757,0.560715658830365
6.806806806806807,0.5719593552437087
6.856856856856857,0.6160081258211272
6.906906906906907,0.615810832608928
6.956956956956957,0.5242900925410269
7.007007007007007,0.6178636768835009
7.057057057057057,0.6969592359069653
7.107107107107107,0.7911072208992156
7.157157157157157,0.8586344042349919
7.207207207207207,0.649848240662191
7.257257257257257,0.8264451255507324
7.307307307307307,0.7407488237518182
7.357357357357357,0.8330862926714384
7.407407407407407,0.9399979033362446
7.4574574574574575,0.5124994712138559
7.507507507507508,0.848705734194358
7.557557557557558,0.6120672848839287
7.6076076076076085,0.9422511447100567
7.6576576576576585,0.7206669980600638
7.7077077077077085,1.179321685620851
7.7577577577577586,1.3491657216983357
7.807807807807809,0.8239957543057995
7.857857857857859,0.923849339423985
7.907907907907909,0.6257627311987826
7.957957957957959,1.385150524901491
8.008008008008009,1.275917910837525
8.058058058058059,1.3124586496898163
8.108108108108109,1.4507352461586764
8.158158158158159,0.9722495395810961
8.208208208208209,0.8525417393782988
8.258258258258259,0.882365053506161
8.308308308308309,0.6554576529188836
8.358358358358359,0.854124994256022
8.408408408408409,0.9528200443420924
8.458458458458459,0.8488222584609163
8.508508508508509,1.15111601253943
8.558558558558559,0.6318224596334965
8.608608608608609,0.7002515149542995
8.65865865865866,0.7000742690019114
8.70870870870871,0.6100847314411043
8.75875875875876,0.6488355068253199
8.80880880880881,0.455221963412499
8.85885885885886,0.7227899282355947
8.90890890890891,0.5701443921750645
8.95895895895896,0.2063012104578958
9.00900900900901,0.4903216470572383
9.05905905905906,0.3107324786030475
9.10910910910911,0.3205853425674981
9.15915915915916,0.1462841744252108
9.20920920920921,0.31061851209010166
9.25925925925926,-0.009880765501659117
9.30930930930931,0.1712269927618422
9.35935935935936,-0.2041362402498691
9.40940940940941,0.3434556488639244
9.45945945945946,0.19630896105083487
9.50950950950951,-0.1392684273417893
9.55955955955956,0.32211233507464676
9.60960960960961,-0.45139915499152966
9.65965965965966,-0.25816991519793114
9.70970970970971,0.004003312877484455
9.75975975975976,-0.2407990138417851
9.80980980980981,-0.18821194900058263
9.85985985985986,-0.480501106889498
9.90990990990991,-0.4748472315575646
9.95995995995996,-0.29296789714373644
10.01001001001001,-0.48941654692848047
10.06006006006006,-0.5510279491222431
10.11011011011011,-0.4129393176531603
10.16016016016016,-0.638381864685356
10.21021021021021,-0.5688498398598946
10.26026026026026,-0.429427951478184
10.31031031031031,-0.827630930654776
10.36036036036036,-0.8280830737788354
10.41041041041041,-0.9655608251650958
10.46046046046046,-0.7427093977672088
10.51051051051051,-0.7098132178312704
10.56056056056056,-0.8808835015480683
10.61061061061061,-1.1546659264885426
10.66066066066066,-0.8859434388203251
10.710710710710712,-0.9371902048732662
10.760760760760762,-0.9585784595369329
10.810810810810812,-0.8728983115708979
10.860860860860862,-1.1169731046375202
10.910910910910912,-1.124108129998783
10.960960960960962,-0.7983875766730173
11.011011011011012,-0.6806628699260859
11.061061061061062,-0.8735664592246601
11.111111111111112,-1.1751644196506814
11.161161161161163,-0.9174896450005496
11.211211211211213,-1.088744379268201
11.261261261261263,-0.9115078608987016
11.311311311311313,-1.3944136306891115
11.361361361361363,-1.0236449016498634
11.411411411411413,-0.9415644889670101
11.461461461461463,-0.8313480904418196
11.511511511511513,-1.1790094096908568
11.561561561561563,-1.104360642376061
11.611611611611613,-0.5254107093058876
11.661661661661663,-0.8343874404684438
11.711711711711713,-1.1599953536648204
11.761761761761763,-0.522290940494631
11.811811811811813,-0.5324224415486887
11.861861861861863,-0.48992543977037983
11.911911911911913,-0.747036412939604
11.961961961961963,-0.19335161592113526
12.012012012012013,-0.8036461545331937
12.062062062062063,-0.44406151111651215
12.112112112112113,-0.4124859664750161
